Rigol Technologies,Inc. Save analog waveform to excel files.,,,,,
990,0.00E+00,,,,,
991,0.00E+00,,,,,
992,0.00E+00,,,,,
993,0.00E+00,,,,,
994,0.00E+00,,,,,
995,0.00E+00,,,,,
996,0.00E+00,,,,,
997,0.00E+00,,,,,
998,0.00E+00,,,,,
999,0.00E+00,,,,,
1000,0.00E+00,,,,,
1001,1.00E+00,,,,,
1002,1.00E+00,,,,,
1003,1.00E+00,,,,,
1004,1.00E+00,,,,,
1005,1.00E+00,,,,,
1006,1.00E+00,,,,,
1007,1.00E+00,,,,,
1008,1.00E+00,,,,,
1009,1.00E+00,,,,,
1010,1.00E+00,,,,,
1011,1.00E+00,,,,,
1012,1.00E+00,,,,,
1013,1.00E+00,,,,,
1014,1.00E+00,,,,,
1015,1.00E+00,,,,,
1016,1.00E+00,,,,,
1017,1.00E+00,,,,,
1018,1.00E+00,,,,,
1019,1.00E+00,,,,,
1020,1.00E+00,,,,,
1021,1.00E+00,,,,,
1022,1.00E+00,,,,,
1023,1.00E+00,,,,,
1024,1.00E+00,,,,,
1025,1.00E+00,,,,,
1026,1.00E+00,,,,,
1027,1.00E+00,,,,,
1028,1.00E+00,,,,,
1029,1.00E+00,,,,,
1030,1.00E+00,,,,,
1031,1.00E+00,,,,,
1032,1.00E+00,,,,,
1033,1.00E+00,,,,,
1034,1.00E+00,,,,,
1035,1.00E+00,,,,,
1036,1.00E+00,,,,,
1037,1.00E+00,,,,,
1038,1.00E+00,,,,,
1039,1.00E+00,,,,,
1040,1.00E+00,,,,,
1041,1.00E+00,,,,,
1042,1.00E+00,,,,,
1043,1.00E+00,,,,,
1044,1.00E+00,,,,,
1045,1.00E+00,,,,,
1046,1.00E+00,,,,,
1047,1.00E+00,,,,,
1048,1.00E+00,,,,,
1049,1.00E+00,,,,,
1050,1.00E+00,,,,,
1051,0.00E+00,,,,,
1052,0.00E+00,,,,,
1053,0.00E+00,,,,,
1054,0.00E+00,,,,,
1055,0.00E+00,,,,,
1056,0.00E+00,,,,,
1057,0.00E+00,,,,,
1058,0.00E+00,,,,,
1059,0.00E+00,,,,,
1060,0.00E+00,,,,,
1061,0.00E+00,,,,,
1062,0.00E+00,,,,,
1063,0.00E+00,,,,,
1064,0.00E+00,,,,,
1065,0.00E+00,,,,,
1066,0.00E+00,,,,,
1067,0.00E+00,,,,,
1068,0.00E+00,,,,,
1069,0.00E+00,,,,,
1070,0.00E+00,,,,,
1071,0.00E+00,,,,,
1072,0.00E+00,,,,,
1073,0.00E+00,,,,,
1074,0.00E+00,,,,,
1075,0.00E+00,,,,,
1076,0.00E+00,,,,,
1077,0.00E+00,,,,,
1078,0.00E+00,,,,,
1079,0.00E+00,,,,,
1080,0.00E+00,,,,,
1081,0.00E+00,,,,,
1082,0.00E+00,,,,,
1083,0.00E+00,,,,,
1084,0.00E+00,,,,,
1085,0.00E+00,,,,,
1086,0.00E+00,,,,,
1087,0.00E+00,,,,,
1088,0.00E+00,,,,,
1089,0.00E+00,,,,,
1090,0.00E+00,,,,,
1091,0.00E+00,,,,,
1092,0.00E+00,,,,,
1093,0.00E+00,,,,,
1094,0.00E+00,,,,,
1095,0.00E+00,,,,,
1096,0.00E+00,,,,,
1097,0.00E+00,,,,,
1098,0.00E+00,,,,,
1099,0.00E+00,,,,,
1100,0.00E+00,,,,,
1101,1.00E+00,,,,,
1102,1.00E+00,,,,,
1103,1.00E+00,,,,,
1104,1.00E+00,,,,,
1105,1.00E+00,,,,,
1106,1.00E+00,,,,,
1107,1.00E+00,,,,,
1108,1.00E+00,,,,,
1109,1.00E+00,,,,,
1110,1.00E+00,,,,,
1111,1.00E+00,,,,,
1112,1.00E+00,,,,,
1113,1.00E+00,,,,,
1114,1.00E+00,,,,,
1115,1.00E+00,,,,,
1116,1.00E+00,,,,,
1117,1.00E+00,,,,,
1118,1.00E+00,,,,,
1119,1.00E+00,,,,,
1120,1.00E+00,,,,,
1121,1.00E+00,,,,,
1122,1.00E+00,,,,,
1123,1.00E+00,,,,,
1124,1.00E+00,,,,,
1125,1.00E+00,,,,,
1126,1.00E+00,,,,,
1127,1.00E+00,,,,,
1128,1.00E+00,,,,,
1129,1.00E+00,,,,,
1130,1.00E+00,,,,,
1131,1.00E+00,,,,,
1132,1.00E+00,,,,,
1133,1.00E+00,,,,,
1134,1.00E+00,,,,,
1135,1.00E+00,,,,,
1136,1.00E+00,,,,,
1137,1.00E+00,,,,,
1138,1.00E+00,,,,,
1139,1.00E+00,,,,,
1140,1.00E+00,,,,,
1141,1.00E+00,,,,,
1142,1.00E+00,,,,,
1143,1.00E+00,,,,,
1144,1.00E+00,,,,,
1145,1.00E+00,,,,,
1146,1.00E+00,,,,,
1147,1.00E+00,,,,,
1148,1.00E+00,,,,,
1149,1.00E+00,,,,,
1150,1.00E+00,,,,,
1151,0.00E+00,,,,,
1152,0.00E+00,,,,,
1153,0.00E+00,,,,,
1154,0.00E+00,,,,,
1155,0.00E+00,,,,,
1156,0.00E+00,,,,,
1157,0.00E+00,,,,,
1158,0.00E+00,,,,,
1159,0.00E+00,,,,,
1160,0.00E+00,,,,,
1161,0.00E+00,,,,,
1162,0.00E+00,,,,,
1163,0.00E+00,,,,,
1164,0.00E+00,,,,,
1165,0.00E+00,,,,,
1166,0.00E+00,,,,,
1167,0.00E+00,,,,,
1168,0.00E+00,,,,,
1169,0.00E+00,,,,,
1170,0.00E+00,,,,,
1171,0.00E+00,,,,,
1172,0.00E+00,,,,,
1173,0.00E+00,,,,,
1174,0.00E+00,,,,,
1175,0.00E+00,,,,,
1176,0.00E+00,,,,,
1177,0.00E+00,,,,,
1178,0.00E+00,,,,,
1179,0.00E+00,,,,,
1180,0.00E+00,,,,,
1181,0.00E+00,,,,,
1182,0.00E+00,,,,,
1183,0.00E+00,,,,,
1184,0.00E+00,,,,,
1185,0.00E+00,,,,,
1186,0.00E+00,,,,,
1187,0.00E+00,,,,,
1188,0.00E+00,,,,,
1189,0.00E+00,,,,,
1190,0.00E+00,,,,,
1191,0.00E+00,,,,,
1192,0.00E+00,,,,,
1193,0.00E+00,,,,,
1194,0.00E+00,,,,,
1195,0.00E+00,,,,,
1196,0.00E+00,,,,,
1197,0.00E+00,,,,,
1198,0.00E+00,,,,,
1199,0.00E+00,,,,,
1200,0.00E+00,,,,,
1201,1.00E+00,,,,,
1202,1.00E+00,,,,,
1203,1.00E+00,,,,,
1204,1.00E+00,,,,,
1205,1.00E+00,,,,,
1206,1.00E+00,,,,,
1207,1.00E+00,,,,,
1208,1.00E+00,,,,,
1209,1.00E+00,,,,,
1210,1.00E+00,,,,,
1211,1.00E+00,,,,,
1212,1.00E+00,,,,,
1213,1.00E+00,,,,,
1214,1.00E+00,,,,,
1215,1.00E+00,,,,,
1216,1.00E+00,,,,,
1217,1.00E+00,,,,,
1218,1.00E+00,,,,,
1219,1.00E+00,,,,,
1220,1.00E+00,,,,,
1221,1.00E+00,,,,,
1222,1.00E+00,,,,,
1223,1.00E+00,,,,,
1224,1.00E+00,,,,,
1225,1.00E+00,,,,,
1226,1.00E+00,,,,,
1227,1.00E+00,,,,,
1228,1.00E+00,,,,,
1229,1.00E+00,,,,,
1230,1.00E+00,,,,,
1231,1.00E+00,,,,,
1232,1.00E+00,,,,,
1233,1.00E+00,,,,,
1234,1.00E+00,,,,,
1235,1.00E+00,,,,,
1236,1.00E+00,,,,,
1237,1.00E+00,,,,,
1238,1.00E+00,,,,,
1239,1.00E+00,,,,,
1240,1.00E+00,,,,,
1241,1.00E+00,,,,,
1242,1.00E+00,,,,,
1243,1.00E+00,,,,,
1244,1.00E+00,,,,,
1245,1.00E+00,,,,,
1246,1.00E+00,,,,,
1247,1.00E+00,,,,,
1248,1.00E+00,,,,,
1249,1.00E+00,,,,,
1250,1.00E+00,,,,,
1251,0.00E+00,,,,,
1252,0.00E+00,,,,,
1253,0.00E+00,,,,,
1254,0.00E+00,,,,,
1255,0.00E+00,,,,,
1256,0.00E+00,,,,,
1257,0.00E+00,,,,,
1258,0.00E+00,,,,,
1259,0.00E+00,,,,,
1260,0.00E+00,,,,,
1261,0.00E+00,,,,,
1262,0.00E+00,,,,,
1263,0.00E+00,,,,,
1264,0.00E+00,,,,,
1265,0.00E+00,,,,,
1266,0.00E+00,,,,,
1267,0.00E+00,,,,,
1268,0.00E+00,,,,,
1269,0.00E+00,,,,,
1270,0.00E+00,,,,,
1271,0.00E+00,,,,,
1272,0.00E+00,,,,,
1273,0.00E+00,,,,,
1274,0.00E+00,,,,,
1275,0.00E+00,,,,,
1276,0.00E+00,,,,,
1277,0.00E+00,,,,,
1278,0.00E+00,,,,,
1279,0.00E+00,,,,,
1280,0.00E+00,,,,,
1281,0.00E+00,,,,,
1282,0.00E+00,,,,,
1283,0.00E+00,,,,,
1284,0.00E+00,,,,,
1285,0.00E+00,,,,,
1286,0.00E+00,,,,,
1287,0.00E+00,,,,,
1288,0.00E+00,,,,,
1289,0.00E+00,,,,,
1290,0.00E+00,,,,,
1291,0.00E+00,,,,,
1292,0.00E+00,,,,,
1293,0.00E+00,,,,,
1294,0.00E+00,,,,,
1295,0.00E+00,,,,,
1296,0.00E+00,,,,,
1297,0.00E+00,,,,,
1298,0.00E+00,,,,,
1299,0.00E+00,,,,,
1300,0.00E+00,,,,,
1301,1.00E+00,,,,,
1302,1.00E+00,,,,,
1303,1.00E+00,,,,,
1304,1.00E+00,,,,,
1305,1.00E+00,,,,,
1306,1.00E+00,,,,,
1307,1.00E+00,,,,,
1308,1.00E+00,,,,,
1309,1.00E+00,,,,,
1310,1.00E+00,,,,,
1311,1.00E+00,,,,,
1312,1.00E+00,,,,,
1313,1.00E+00,,,,,
1314,1.00E+00,,,,,
1315,1.00E+00,,,,,
1316,1.00E+00,,,,,
1317,1.00E+00,,,,,
1318,1.00E+00,,,,,
1319,1.00E+00,,,,,
1320,1.00E+00,,,,,
1321,1.00E+00,,,,,
1322,1.00E+00,,,,,
1323,1.00E+00,,,,,
1324,1.00E+00,,,,,
1325,1.00E+00,,,,,
1326,1.00E+00,,,,,
1327,1.00E+00,,,,,
1328,1.00E+00,,,,,
1329,1.00E+00,,,,,
1330,1.00E+00,,,,,
1331,1.00E+00,,,,,
1332,1.00E+00,,,,,
1333,1.00E+00,,,,,
1334,1.00E+00,,,,,
1335,1.00E+00,,,,,
1336,1.00E+00,,,,,
1337,1.00E+00,,,,,
1338,1.00E+00,,,,,
1339,1.00E+00,,,,,
1340,1.00E+00,,,,,
1341,1.00E+00,,,,,
1342,1.00E+00,,,,,
1343,1.00E+00,,,,,
1344,1.00E+00,,,,,
1345,1.00E+00,,,,,
1346,1.00E+00,,,,,
1347,1.00E+00,,,,,
1348,1.00E+00,,,,,
1349,1.00E+00,,,,,
1350,1.00E+00,,,,,
1351,0.00E+00,,,,,
1352,0.00E+00,,,,,
1353,0.00E+00,,,,,
1354,0.00E+00,,,,,
1355,0.00E+00,,,,,
1356,0.00E+00,,,,,
1357,0.00E+00,,,,,
1358,0.00E+00,,,,,
1359,0.00E+00,,,,,
1360,0.00E+00,,,,,
1361,0.00E+00,,,,,
1362,0.00E+00,,,,,
1363,0.00E+00,,,,,
1364,0.00E+00,,,,,
1365,0.00E+00,,,,,
1366,0.00E+00,,,,,
1367,0.00E+00,,,,,
1368,0.00E+00,,,,,
1369,0.00E+00,,,,,
1370,0.00E+00,,,,,
1371,0.00E+00,,,,,
1372,0.00E+00,,,,,
1373,0.00E+00,,,,,
1374,0.00E+00,,,,,
1375,0.00E+00,,,,,
1376,0.00E+00,,,,,
1377,0.00E+00,,,,,
1378,0.00E+00,,,,,
1379,0.00E+00,,,,,
1380,0.00E+00,,,,,
1381,0.00E+00,,,,,
1382,0.00E+00,,,,,
1383,0.00E+00,,,,,
1384,0.00E+00,,,,,
1385,0.00E+00,,,,,
1386,0.00E+00,,,,,
1387,0.00E+00,,,,,
1388,0.00E+00,,,,,
1389,0.00E+00,,,,,
1390,0.00E+00,,,,,
1391,0.00E+00,,,,,
1392,0.00E+00,,,,,
1393,0.00E+00,,,,,
1394,0.00E+00,,,,,
1395,0.00E+00,,,,,
1396,0.00E+00,,,,,
1397,0.00E+00,,,,,
1398,0.00E+00,,,,,
1399,0.00E+00,,,,,
1400,0.00E+00,,,,,
1401,1.00E+00,,,,,
1402,1.00E+00,,,,,
1403,1.00E+00,,,,,
1404,1.00E+00,,,,,
1405,1.00E+00,,,,,
1406,1.00E+00,,,,,
1407,1.00E+00,,,,,
1408,1.00E+00,,,,,
1409,1.00E+00,,,,,
1410,1.00E+00,,,,,
1411,1.00E+00,,,,,
1412,1.00E+00,,,,,
1413,1.00E+00,,,,,
1414,1.00E+00,,,,,
1415,1.00E+00,,,,,
1416,1.00E+00,,,,,
1417,1.00E+00,,,,,
1418,1.00E+00,,,,,
1419,1.00E+00,,,,,
1420,1.00E+00,,,,,
1421,1.00E+00,,,,,
1422,1.00E+00,,,,,
1423,1.00E+00,,,,,
1424,1.00E+00,,,,,
1425,1.00E+00,,,,,
1426,1.00E+00,,,,,
1427,1.00E+00,,,,,
1428,1.00E+00,,,,,
1429,1.00E+00,,,,,
1430,1.00E+00,,,,,
1431,1.00E+00,,,,,
1432,1.00E+00,,,,,
1433,1.00E+00,,,,,
1434,1.00E+00,,,,,
1435,1.00E+00,,,,,
1436,1.00E+00,,,,,
1437,1.00E+00,,,,,
1438,1.00E+00,,,,,
1439,1.00E+00,,,,,
1440,1.00E+00,,,,,
1441,1.00E+00,,,,,
1442,1.00E+00,,,,,
1443,1.00E+00,,,,,
1444,1.00E+00,,,,,
1445,1.00E+00,,,,,
1446,1.00E+00,,,,,
1447,1.00E+00,,,,,
1448,1.00E+00,,,,,
1449,1.00E+00,,,,,
1450,1.00E+00,,,,,
1451,0.00E+00,,,,,
1452,0.00E+00,,,,,
1453,0.00E+00,,,,,
1454,0.00E+00,,,,,
1455,0.00E+00,,,,,
1456,0.00E+00,,,,,
1457,0.00E+00,,,,,
1458,0.00E+00,,,,,
1459,0.00E+00,,,,,
1460,0.00E+00,,,,,
1461,0.00E+00,,,,,
1462,0.00E+00,,,,,
1463,0.00E+00,,,,,
1464,0.00E+00,,,,,
1465,0.00E+00,,,,,
1466,0.00E+00,,,,,
1467,0.00E+00,,,,,
1468,0.00E+00,,,,,
1469,0.00E+00,,,,,
1470,0.00E+00,,,,,
1471,0.00E+00,,,,,
1472,0.00E+00,,,,,
1473,0.00E+00,,,,,
1474,0.00E+00,,,,,
1475,0.00E+00,,,,,
1476,0.00E+00,,,,,
1477,0.00E+00,,,,,
1478,0.00E+00,,,,,
1479,0.00E+00,,,,,
1480,0.00E+00,,,,,
1481,0.00E+00,,,,,
1482,0.00E+00,,,,,
1483,0.00E+00,,,,,
1484,0.00E+00,,,,,
1485,0.00E+00,,,,,
1486,0.00E+00,,,,,
1487,0.00E+00,,,,,
1488,0.00E+00,,,,,
1489,0.00E+00,,,,,
1490,0.00E+00,,,,,
1491,0.00E+00,,,,,
1492,0.00E+00,,,,,
1493,0.00E+00,,,,,
1494,0.00E+00,,,,,
1495,0.00E+00,,,,,
1496,0.00E+00,,,,,
1497,0.00E+00,,,,,
1498,0.00E+00,,,,,
1499,0.00E+00,,,,,
1500,0.00E+00,,,,,
1501,1.00E+00,,,,,
1502,1.00E+00,,,,,
1503,1.00E+00,,,,,
1504,1.00E+00,,,,,
1505,1.00E+00,,,,,
1506,1.00E+00,,,,,
1507,1.00E+00,,,,,
1508,1.00E+00,,,,,
1509,1.00E+00,,,,,
1510,1.00E+00,,,,,
1511,1.00E+00,,,,,
1512,1.00E+00,,,,,
1513,1.00E+00,,,,,
1514,1.00E+00,,,,,
1515,1.00E+00,,,,,
1516,1.00E+00,,,,,
1517,1.00E+00,,,,,
1518,1.00E+00,,,,,
1519,1.00E+00,,,,,
1520,1.00E+00,,,,,
1521,1.00E+00,,,,,
1522,1.00E+00,,,,,
1523,1.00E+00,,,,,
1524,1.00E+00,,,,,
1525,1.00E+00,,,,,
1526,1.00E+00,,,,,
1527,1.00E+00,,,,,
1528,1.00E+00,,,,,
1529,1.00E+00,,,,,
1530,1.00E+00,,,,,
1531,1.00E+00,,,,,
1532,1.00E+00,,,,,
1533,1.00E+00,,,,,
1534,1.00E+00,,,,,
1535,1.00E+00,,,,,
1536,1.00E+00,,,,,
1537,1.00E+00,,,,,
1538,1.00E+00,,,,,
1539,1.00E+00,,,,,
1540,1.00E+00,,,,,
1541,1.00E+00,,,,,
1542,1.00E+00,,,,,
1543,1.00E+00,,,,,
1544,1.00E+00,,,,,
1545,1.00E+00,,,,,
1546,1.00E+00,,,,,
1547,1.00E+00,,,,,
1548,1.00E+00,,,,,
1549,1.00E+00,,,,,
1550,1.00E+00,,,,,
1551,0.00E+00,,,,,
1552,0.00E+00,,,,,
1553,0.00E+00,,,,,
1554,0.00E+00,,,,,
1555,0.00E+00,,,,,
1556,0.00E+00,,,,,
1557,0.00E+00,,,,,
1558,0.00E+00,,,,,
1559,0.00E+00,,,,,
1560,0.00E+00,,,,,
1561,0.00E+00,,,,,
1562,0.00E+00,,,,,
1563,0.00E+00,,,,,
1564,0.00E+00,,,,,
1565,0.00E+00,,,,,
1566,0.00E+00,,,,,
1567,0.00E+00,,,,,
1568,0.00E+00,,,,,
1569,0.00E+00,,,,,
1570,0.00E+00,,,,,
1571,0.00E+00,,,,,
1572,0.00E+00,,,,,
1573,0.00E+00,,,,,
1574,0.00E+00,,,,,
1575,0.00E+00,,,,,
1576,0.00E+00,,,,,
1577,0.00E+00,,,,,
1578,0.00E+00,,,,,
1579,0.00E+00,,,,,
1580,0.00E+00,,,,,
1581,0.00E+00,,,,,
1582,0.00E+00,,,,,
1583,0.00E+00,,,,,
1584,0.00E+00,,,,,
1585,0.00E+00,,,,,
1586,0.00E+00,,,,,
1587,0.00E+00,,,,,
1588,0.00E+00,,,,,
1589,0.00E+00,,,,,
1590,0.00E+00,,,,,
1591,0.00E+00,,,,,
1592,0.00E+00,,,,,
1593,0.00E+00,,,,,
1594,0.00E+00,,,,,
1595,0.00E+00,,,,,
1596,0.00E+00,,,,,
1597,0.00E+00,,,,,
1598,0.00E+00,,,,,
1599,0.00E+00,,,,,
1600,0.00E+00,,,,,
1601,1.00E+00,,,,,
1602,1.00E+00,,,,,
1603,1.00E+00,,,,,
1604,1.00E+00,,,,,
1605,1.00E+00,,,,,
1606,1.00E+00,,,,,
1607,1.00E+00,,,,,
1608,1.00E+00,,,,,
1609,1.00E+00,,,,,
1610,1.00E+00,,,,,
1611,1.00E+00,,,,,
1612,1.00E+00,,,,,
1613,1.00E+00,,,,,
1614,1.00E+00,,,,,
1615,1.00E+00,,,,,
1616,1.00E+00,,,,,
1617,1.00E+00,,,,,
1618,1.00E+00,,,,,
1619,1.00E+00,,,,,
1620,1.00E+00,,,,,
1621,1.00E+00,,,,,
1622,1.00E+00,,,,,
1623,1.00E+00,,,,,
1624,1.00E+00,,,,,
1625,1.00E+00,,,,,
1626,1.00E+00,,,,,
1627,1.00E+00,,,,,
1628,1.00E+00,,,,,
1629,1.00E+00,,,,,
1630,1.00E+00,,,,,
1631,1.00E+00,,,,,
1632,1.00E+00,,,,,
1633,1.00E+00,,,,,
1634,1.00E+00,,,,,
1635,1.00E+00,,,,,
1636,1.00E+00,,,,,
1637,1.00E+00,,,,,
1638,1.00E+00,,,,,
1639,1.00E+00,,,,,
1640,1.00E+00,,,,,
1641,1.00E+00,,,,,
1642,1.00E+00,,,,,
1643,1.00E+00,,,,,
1644,1.00E+00,,,,,
1645,1.00E+00,,,,,
1646,1.00E+00,,,,,
1647,1.00E+00,,,,,
1648,1.00E+00,,,,,
1649,1.00E+00,,,,,
1650,1.00E+00,,,,,
1651,0.00E+00,,,,,
1652,0.00E+00,,,,,
1653,0.00E+00,,,,,
1654,0.00E+00,,,,,
1655,0.00E+00,,,,,
1656,0.00E+00,,,,,
1657,0.00E+00,,,,,
1658,0.00E+00,,,,,
1659,0.00E+00,,,,,
1660,0.00E+00,,,,,
1661,0.00E+00,,,,,
1662,0.00E+00,,,,,
1663,0.00E+00,,,,,
1664,0.00E+00,,,,,
1665,0.00E+00,,,,,
1666,0.00E+00,,,,,
1667,0.00E+00,,,,,
1668,0.00E+00,,,,,
1669,0.00E+00,,,,,
1670,0.00E+00,,,,,
1671,0.00E+00,,,,,
1672,0.00E+00,,,,,
1673,0.00E+00,,,,,
1674,0.00E+00,,,,,
1675,0.00E+00,,,,,
1676,0.00E+00,,,,,
1677,0.00E+00,,,,,
1678,0.00E+00,,,,,
1679,0.00E+00,,,,,
1680,0.00E+00,,,,,
1681,0.00E+00,,,,,
1682,0.00E+00,,,,,
1683,0.00E+00,,,,,
1684,0.00E+00,,,,,
1685,0.00E+00,,,,,
1686,0.00E+00,,,,,
1687,0.00E+00,,,,,
1688,0.00E+00,,,,,
1689,0.00E+00,,,,,
1690,0.00E+00,,,,,
1691,0.00E+00,,,,,
1692,0.00E+00,,,,,
1693,0.00E+00,,,,,
1694,0.00E+00,,,,,
1695,0.00E+00,,,,,
1696,0.00E+00,,,,,
1697,0.00E+00,,,,,
1698,0.00E+00,,,,,
1699,0.00E+00,,,,,
1700,0.00E+00,,,,,
1701,1.00E+00,,,,,
1702,1.00E+00,,,,,
1703,1.00E+00,,,,,
1704,1.00E+00,,,,,
1705,1.00E+00,,,,,
1706,1.00E+00,,,,,
1707,1.00E+00,,,,,
1708,1.00E+00,,,,,
1709,1.00E+00,,,,,
1710,1.00E+00,,,,,
1711,1.00E+00,,,,,
1712,1.00E+00,,,,,
1713,1.00E+00,,,,,
1714,1.00E+00,,,,,
1715,1.00E+00,,,,,
1716,1.00E+00,,,,,
1717,1.00E+00,,,,,
1718,1.00E+00,,,,,
1719,1.00E+00,,,,,
1720,1.00E+00,,,,,
1721,1.00E+00,,,,,
1722,1.00E+00,,,,,
1723,1.00E+00,,,,,
1724,1.00E+00,,,,,
1725,1.00E+00,,,,,
1726,1.00E+00,,,,,
1727,1.00E+00,,,,,
1728,1.00E+00,,,,,
1729,1.00E+00,,,,,
1730,1.00E+00,,,,,
1731,1.00E+00,,,,,
1732,1.00E+00,,,,,
1733,1.00E+00,,,,,
1734,1.00E+00,,,,,
1735,1.00E+00,,,,,
1736,1.00E+00,,,,,
1737,1.00E+00,,,,,
1738,1.00E+00,,,,,
1739,1.00E+00,,,,,
1740,1.00E+00,,,,,
1741,1.00E+00,,,,,
1742,1.00E+00,,,,,
1743,1.00E+00,,,,,
1744,1.00E+00,,,,,
1745,1.00E+00,,,,,
1746,1.00E+00,,,,,
1747,1.00E+00,,,,,
1748,1.00E+00,,,,,
1749,1.00E+00,,,,,
1750,1.00E+00,,,,,
1751,0.00E+00,,,,,
1752,0.00E+00,,,,,
1753,0.00E+00,,,,,
1754,0.00E+00,,,,,
1755,0.00E+00,,,,,
1756,0.00E+00,,,,,
1757,0.00E+00,,,,,
1758,0.00E+00,,,,,
1759,0.00E+00,,,,,
1760,0.00E+00,,,,,
1761,0.00E+00,,,,,
1762,0.00E+00,,,,,
1763,0.00E+00,,,,,
1764,0.00E+00,,,,,
1765,0.00E+00,,,,,
1766,0.00E+00,,,,,
1767,0.00E+00,,,,,
1768,0.00E+00,,,,,
1769,0.00E+00,,,,,
1770,0.00E+00,,,,,
1771,0.00E+00,,,,,
1772,0.00E+00,,,,,
1773,0.00E+00,,,,,
1774,0.00E+00,,,,,
1775,0.00E+00,,,,,
1776,0.00E+00,,,,,
1777,0.00E+00,,,,,
1778,0.00E+00,,,,,
1779,0.00E+00,,,,,
1780,0.00E+00,,,,,
1781,0.00E+00,,,,,
1782,0.00E+00,,,,,
1783,0.00E+00,,,,,
1784,0.00E+00,,,,,
1785,0.00E+00,,,,,
1786,0.00E+00,,,,,
1787,0.00E+00,,,,,
1788,0.00E+00,,,,,
1789,0.00E+00,,,,,
1790,0.00E+00,,,,,
1791,0.00E+00,,,,,
1792,0.00E+00,,,,,
1793,0.00E+00,,,,,
1794,0.00E+00,,,,,
1795,0.00E+00,,,,,
1796,0.00E+00,,,,,
1797,0.00E+00,,,,,
1798,0.00E+00,,,,,
1799,0.00E+00,,,,,
1800,0.00E+00,,,,,
1801,1.00E+00,,,,,
1802,1.00E+00,,,,,
1803,1.00E+00,,,,,
1804,1.00E+00,,,,,
1805,1.00E+00,,,,,
1806,1.00E+00,,,,,
1807,1.00E+00,,,,,
1808,1.00E+00,,,,,
1809,1.00E+00,,,,,
1810,1.00E+00,,,,,
1811,1.00E+00,,,,,
1812,1.00E+00,,,,,
1813,1.00E+00,,,,,
1814,1.00E+00,,,,,
1815,1.00E+00,,,,,
1816,1.00E+00,,,,,
1817,1.00E+00,,,,,
1818,1.00E+00,,,,,
1819,1.00E+00,,,,,
1820,1.00E+00,,,,,
1821,1.00E+00,,,,,
1822,1.00E+00,,,,,
1823,1.00E+00,,,,,
1824,1.00E+00,,,,,
1825,1.00E+00,,,,,
1826,1.00E+00,,,,,
1827,1.00E+00,,,,,
1828,1.00E+00,,,,,
1829,1.00E+00,,,,,
1830,1.00E+00,,,,,
1831,1.00E+00,,,,,
1832,1.00E+00,,,,,
1833,1.00E+00,,,,,
1834,1.00E+00,,,,,
1835,1.00E+00,,,,,
1836,1.00E+00,,,,,
1837,1.00E+00,,,,,
1838,1.00E+00,,,,,
1839,1.00E+00,,,,,
1840,1.00E+00,,,,,
1841,1.00E+00,,,,,
1842,1.00E+00,,,,,
1843,1.00E+00,,,,,
1844,1.00E+00,,,,,
1845,1.00E+00,,,,,
1846,1.00E+00,,,,,
1847,1.00E+00,,,,,
1848,1.00E+00,,,,,
1849,1.00E+00,,,,,
1850,1.00E+00,,,,,
1851,0.00E+00,,,,,
1852,0.00E+00,,,,,
1853,0.00E+00,,,,,
1854,0.00E+00,,,,,
1855,0.00E+00,,,,,
1856,0.00E+00,,,,,
1857,0.00E+00,,,,,
1858,0.00E+00,,,,,
1859,0.00E+00,,,,,
1860,0.00E+00,,,,,
1861,0.00E+00,,,,,
1862,0.00E+00,,,,,
1863,0.00E+00,,,,,
1864,0.00E+00,,,,,
1865,0.00E+00,,,,,
1866,0.00E+00,,,,,
1867,0.00E+00,,,,,
1868,0.00E+00,,,,,
1869,0.00E+00,,,,,
1870,0.00E+00,,,,,
1871,0.00E+00,,,,,
1872,0.00E+00,,,,,
1873,0.00E+00,,,,,
1874,0.00E+00,,,,,
1875,0.00E+00,,,,,
1876,0.00E+00,,,,,
1877,0.00E+00,,,,,
1878,0.00E+00,,,,,
1879,0.00E+00,,,,,
1880,0.00E+00,,,,,
1881,0.00E+00,,,,,
1882,0.00E+00,,,,,
1883,0.00E+00,,,,,
1884,0.00E+00,,,,,
1885,0.00E+00,,,,,
1886,0.00E+00,,,,,
1887,0.00E+00,,,,,
1888,0.00E+00,,,,,
1889,0.00E+00,,,,,
1890,0.00E+00,,,,,
1891,0.00E+00,,,,,
1892,0.00E+00,,,,,
1893,0.00E+00,,,,,
1894,0.00E+00,,,,,
1895,0.00E+00,,,,,
1896,0.00E+00,,,,,
1897,0.00E+00,,,,,
1898,0.00E+00,,,,,
1899,0.00E+00,,,,,
1900,0.00E+00,,,,,
1901,1.00E+00,,,,,
1902,1.00E+00,,,,,
1903,1.00E+00,,,,,
1904,1.00E+00,,,,,
1905,1.00E+00,,,,,
1906,1.00E+00,,,,,
1907,1.00E+00,,,,,
1908,1.00E+00,,,,,
1909,1.00E+00,,,,,
1910,1.00E+00,,,,,
1911,1.00E+00,,,,,
1912,1.00E+00,,,,,
1913,1.00E+00,,,,,
1914,1.00E+00,,,,,
1915,1.00E+00,,,,,
1916,1.00E+00,,,,,
1917,1.00E+00,,,,,
1918,1.00E+00,,,,,
1919,1.00E+00,,,,,
1920,1.00E+00,,,,,
