Rigol Technologies,Inc. Save analog waveform to excel files.,,,,,
990,1.00E+00,,,,,
991,0.00E+00,,,,,
992,0.00E+00,,,,,
993,0.00E+00,,,,,
994,0.00E+00,,,,,
995,0.00E+00,,,,,
996,0.00E+00,,,,,
997,0.00E+00,,,,,
998,0.00E+00,,,,,
999,0.00E+00,,,,,
1000,0.00E+00,,,,,
1001,0.00E+00,,,,,
1002,0.00E+00,,,,,
1003,0.00E+00,,,,,
1004,0.00E+00,,,,,
1005,0.00E+00,,,,,
1006,0.00E+00,,,,,
1007,0.00E+00,,,,,
1008,0.00E+00,,,,,
1009,0.00E+00,,,,,
1010,0.00E+00,,,,,
1011,0.00E+00,,,,,
1012,0.00E+00,,,,,
1013,0.00E+00,,,,,
1014,0.00E+00,,,,,
1015,0.00E+00,,,,,
1016,0.00E+00,,,,,
1017,0.00E+00,,,,,
1018,0.00E+00,,,,,
1019,0.00E+00,,,,,
1020,0.00E+00,,,,,
1021,0.00E+00,,,,,
1022,0.00E+00,,,,,
1023,0.00E+00,,,,,
1024,0.00E+00,,,,,
1025,0.00E+00,,,,,
1026,0.00E+00,,,,,
1027,0.00E+00,,,,,
1028,0.00E+00,,,,,
1029,0.00E+00,,,,,
1030,0.00E+00,,,,,
1031,0.00E+00,,,,,
1032,0.00E+00,,,,,
1033,0.00E+00,,,,,
1034,0.00E+00,,,,,
1035,0.00E+00,,,,,
1036,0.00E+00,,,,,
1037,0.00E+00,,,,,
1038,0.00E+00,,,,,
1039,0.00E+00,,,,,
1040,0.00E+00,,,,,
1041,0.00E+00,,,,,
1042,0.00E+00,,,,,
1043,0.00E+00,,,,,
1044,0.00E+00,,,,,
1045,0.00E+00,,,,,
1046,0.00E+00,,,,,
1047,0.00E+00,,,,,
1048,0.00E+00,,,,,
1049,0.00E+00,,,,,
1050,0.00E+00,,,,,
1051,0.00E+00,,,,,
1052,0.00E+00,,,,,
1053,0.00E+00,,,,,
1054,0.00E+00,,,,,
1055,0.00E+00,,,,,
1056,0.00E+00,,,,,
1057,0.00E+00,,,,,
1058,0.00E+00,,,,,
1059,0.00E+00,,,,,
1060,0.00E+00,,,,,
1061,0.00E+00,,,,,
1062,0.00E+00,,,,,
1063,0.00E+00,,,,,
1064,0.00E+00,,,,,
1065,0.00E+00,,,,,
1066,0.00E+00,,,,,
1067,0.00E+00,,,,,
1068,0.00E+00,,,,,
1069,0.00E+00,,,,,
1070,0.00E+00,,,,,
1071,0.00E+00,,,,,
1072,0.00E+00,,,,,
1073,0.00E+00,,,,,
1074,0.00E+00,,,,,
1075,0.00E+00,,,,,
1076,0.00E+00,,,,,
1077,0.00E+00,,,,,
1078,0.00E+00,,,,,
1079,0.00E+00,,,,,
1080,0.00E+00,,,,,
1081,1.00E+00,,,,,
1082,1.00E+00,,,,,
1083,1.00E+00,,,,,
1084,1.00E+00,,,,,
1085,1.00E+00,,,,,
1086,1.00E+00,,,,,
1087,1.00E+00,,,,,
1088,1.00E+00,,,,,
1089,1.00E+00,,,,,
1090,1.00E+00,,,,,
1091,1.00E+00,,,,,
1092,1.00E+00,,,,,
1093,1.00E+00,,,,,
1094,1.00E+00,,,,,
1095,1.00E+00,,,,,
1096,1.00E+00,,,,,
1097,1.00E+00,,,,,
1098,1.00E+00,,,,,
1099,1.00E+00,,,,,
1100,1.00E+00,,,,,
1101,1.00E+00,,,,,
1102,1.00E+00,,,,,
1103,1.00E+00,,,,,
1104,1.00E+00,,,,,
1105,1.00E+00,,,,,
1106,1.00E+00,,,,,
1107,1.00E+00,,,,,
1108,1.00E+00,,,,,
1109,1.00E+00,,,,,
1110,1.00E+00,,,,,
1111,1.00E+00,,,,,
1112,1.00E+00,,,,,
1113,1.00E+00,,,,,
1114,1.00E+00,,,,,
1115,1.00E+00,,,,,
1116,1.00E+00,,,,,
1117,1.00E+00,,,,,
1118,1.00E+00,,,,,
1119,1.00E+00,,,,,
1120,1.00E+00,,,,,
1121,1.00E+00,,,,,
1122,1.00E+00,,,,,
1123,1.00E+00,,,,,
1124,1.00E+00,,,,,
1125,1.00E+00,,,,,
1126,1.00E+00,,,,,
1127,1.00E+00,,,,,
1128,1.00E+00,,,,,
1129,1.00E+00,,,,,
1130,1.00E+00,,,,,
1131,1.00E+00,,,,,
1132,1.00E+00,,,,,
1133,1.00E+00,,,,,
1134,1.00E+00,,,,,
1135,1.00E+00,,,,,
1136,1.00E+00,,,,,
1137,1.00E+00,,,,,
1138,1.00E+00,,,,,
1139,1.00E+00,,,,,
1140,1.00E+00,,,,,
1141,1.00E+00,,,,,
1142,1.00E+00,,,,,
1143,1.00E+00,,,,,
1144,1.00E+00,,,,,
1145,1.00E+00,,,,,
1146,1.00E+00,,,,,
1147,1.00E+00,,,,,
1148,1.00E+00,,,,,
1149,1.00E+00,,,,,
1150,1.00E+00,,,,,
1151,1.00E+00,,,,,
1152,1.00E+00,,,,,
1153,1.00E+00,,,,,
1154,1.00E+00,,,,,
1155,1.00E+00,,,,,
1156,1.00E+00,,,,,
1157,1.00E+00,,,,,
1158,1.00E+00,,,,,
1159,1.00E+00,,,,,
1160,1.00E+00,,,,,
1161,1.00E+00,,,,,
1162,1.00E+00,,,,,
1163,1.00E+00,,,,,
1164,1.00E+00,,,,,
1165,1.00E+00,,,,,
1166,1.00E+00,,,,,
1167,1.00E+00,,,,,
1168,1.00E+00,,,,,
1169,1.00E+00,,,,,
1170,1.00E+00,,,,,
1171,0.00E+00,,,,,
1172,0.00E+00,,,,,
1173,0.00E+00,,,,,
1174,0.00E+00,,,,,
1175,0.00E+00,,,,,
1176,0.00E+00,,,,,
1177,0.00E+00,,,,,
1178,0.00E+00,,,,,
1179,0.00E+00,,,,,
1180,0.00E+00,,,,,
1181,0.00E+00,,,,,
1182,0.00E+00,,,,,
1183,0.00E+00,,,,,
1184,0.00E+00,,,,,
1185,0.00E+00,,,,,
1186,0.00E+00,,,,,
1187,0.00E+00,,,,,
1188,0.00E+00,,,,,
1189,0.00E+00,,,,,
1190,0.00E+00,,,,,
1191,0.00E+00,,,,,
1192,0.00E+00,,,,,
1193,0.00E+00,,,,,
1194,0.00E+00,,,,,
1195,0.00E+00,,,,,
1196,0.00E+00,,,,,
1197,0.00E+00,,,,,
1198,0.00E+00,,,,,
1199,0.00E+00,,,,,
1200,0.00E+00,,,,,
1201,0.00E+00,,,,,
1202,0.00E+00,,,,,
1203,0.00E+00,,,,,
1204,0.00E+00,,,,,
1205,0.00E+00,,,,,
1206,0.00E+00,,,,,
1207,0.00E+00,,,,,
1208,0.00E+00,,,,,
1209,0.00E+00,,,,,
1210,0.00E+00,,,,,
1211,0.00E+00,,,,,
1212,0.00E+00,,,,,
1213,0.00E+00,,,,,
1214,0.00E+00,,,,,
1215,0.00E+00,,,,,
1216,0.00E+00,,,,,
1217,0.00E+00,,,,,
1218,0.00E+00,,,,,
1219,0.00E+00,,,,,
1220,0.00E+00,,,,,
1221,0.00E+00,,,,,
1222,0.00E+00,,,,,
1223,0.00E+00,,,,,
1224,0.00E+00,,,,,
1225,0.00E+00,,,,,
1226,0.00E+00,,,,,
1227,0.00E+00,,,,,
1228,0.00E+00,,,,,
1229,0.00E+00,,,,,
1230,0.00E+00,,,,,
1231,0.00E+00,,,,,
1232,0.00E+00,,,,,
1233,0.00E+00,,,,,
1234,0.00E+00,,,,,
1235,0.00E+00,,,,,
1236,0.00E+00,,,,,
1237,0.00E+00,,,,,
1238,0.00E+00,,,,,
1239,0.00E+00,,,,,
1240,0.00E+00,,,,,
1241,0.00E+00,,,,,
1242,0.00E+00,,,,,
1243,0.00E+00,,,,,
1244,0.00E+00,,,,,
1245,0.00E+00,,,,,
1246,0.00E+00,,,,,
1247,0.00E+00,,,,,
1248,0.00E+00,,,,,
1249,0.00E+00,,,,,
1250,0.00E+00,,,,,
1251,0.00E+00,,,,,
1252,0.00E+00,,,,,
1253,0.00E+00,,,,,
1254,0.00E+00,,,,,
1255,0.00E+00,,,,,
1256,0.00E+00,,,,,
1257,0.00E+00,,,,,
1258,0.00E+00,,,,,
1259,0.00E+00,,,,,
1260,0.00E+00,,,,,
1261,1.00E+00,,,,,
1262,1.00E+00,,,,,
1263,1.00E+00,,,,,
1264,1.00E+00,,,,,
1265,1.00E+00,,,,,
1266,1.00E+00,,,,,
1267,1.00E+00,,,,,
1268,1.00E+00,,,,,
1269,1.00E+00,,,,,
1270,1.00E+00,,,,,
1271,1.00E+00,,,,,
1272,1.00E+00,,,,,
1273,1.00E+00,,,,,
1274,1.00E+00,,,,,
1275,1.00E+00,,,,,
1276,1.00E+00,,,,,
1277,1.00E+00,,,,,
1278,1.00E+00,,,,,
1279,1.00E+00,,,,,
1280,1.00E+00,,,,,
1281,1.00E+00,,,,,
1282,1.00E+00,,,,,
1283,1.00E+00,,,,,
1284,1.00E+00,,,,,
1285,1.00E+00,,,,,
1286,1.00E+00,,,,,
1287,1.00E+00,,,,,
1288,1.00E+00,,,,,
1289,1.00E+00,,,,,
1290,1.00E+00,,,,,
1291,1.00E+00,,,,,
1292,1.00E+00,,,,,
1293,1.00E+00,,,,,
1294,1.00E+00,,,,,
1295,1.00E+00,,,,,
1296,1.00E+00,,,,,
1297,1.00E+00,,,,,
1298,1.00E+00,,,,,
1299,1.00E+00,,,,,
1300,1.00E+00,,,,,
1301,1.00E+00,,,,,
1302,1.00E+00,,,,,
1303,1.00E+00,,,,,
1304,1.00E+00,,,,,
1305,1.00E+00,,,,,
1306,1.00E+00,,,,,
1307,1.00E+00,,,,,
1308,1.00E+00,,,,,
1309,1.00E+00,,,,,
1310,1.00E+00,,,,,
1311,1.00E+00,,,,,
1312,1.00E+00,,,,,
1313,1.00E+00,,,,,
1314,1.00E+00,,,,,
1315,1.00E+00,,,,,
1316,1.00E+00,,,,,
1317,1.00E+00,,,,,
1318,1.00E+00,,,,,
1319,1.00E+00,,,,,
1320,1.00E+00,,,,,
1321,1.00E+00,,,,,
1322,1.00E+00,,,,,
1323,1.00E+00,,,,,
1324,1.00E+00,,,,,
1325,1.00E+00,,,,,
1326,1.00E+00,,,,,
1327,1.00E+00,,,,,
1328,1.00E+00,,,,,
1329,1.00E+00,,,,,
1330,1.00E+00,,,,,
1331,1.00E+00,,,,,
1332,1.00E+00,,,,,
1333,1.00E+00,,,,,
1334,1.00E+00,,,,,
1335,1.00E+00,,,,,
1336,1.00E+00,,,,,
1337,1.00E+00,,,,,
1338,1.00E+00,,,,,
1339,1.00E+00,,,,,
1340,1.00E+00,,,,,
1341,1.00E+00,,,,,
1342,1.00E+00,,,,,
1343,1.00E+00,,,,,
1344,1.00E+00,,,,,
1345,1.00E+00,,,,,
1346,1.00E+00,,,,,
1347,1.00E+00,,,,,
1348,1.00E+00,,,,,
1349,1.00E+00,,,,,
1350,1.00E+00,,,,,
1351,0.00E+00,,,,,
1352,0.00E+00,,,,,
1353,0.00E+00,,,,,
1354,0.00E+00,,,,,
1355,0.00E+00,,,,,
1356,0.00E+00,,,,,
1357,0.00E+00,,,,,
1358,0.00E+00,,,,,
1359,0.00E+00,,,,,
1360,0.00E+00,,,,,
1361,0.00E+00,,,,,
1362,0.00E+00,,,,,
1363,0.00E+00,,,,,
1364,0.00E+00,,,,,
1365,0.00E+00,,,,,
1366,0.00E+00,,,,,
1367,0.00E+00,,,,,
1368,0.00E+00,,,,,
1369,0.00E+00,,,,,
1370,0.00E+00,,,,,
1371,0.00E+00,,,,,
1372,0.00E+00,,,,,
1373,0.00E+00,,,,,
1374,0.00E+00,,,,,
1375,0.00E+00,,,,,
1376,0.00E+00,,,,,
1377,0.00E+00,,,,,
1378,0.00E+00,,,,,
1379,0.00E+00,,,,,
1380,0.00E+00,,,,,
1381,0.00E+00,,,,,
1382,0.00E+00,,,,,
1383,0.00E+00,,,,,
1384,0.00E+00,,,,,
1385,0.00E+00,,,,,
1386,0.00E+00,,,,,
1387,0.00E+00,,,,,
1388,0.00E+00,,,,,
1389,0.00E+00,,,,,
1390,0.00E+00,,,,,
1391,0.00E+00,,,,,
1392,0.00E+00,,,,,
1393,0.00E+00,,,,,
1394,0.00E+00,,,,,
1395,0.00E+00,,,,,
1396,0.00E+00,,,,,
1397,0.00E+00,,,,,
1398,0.00E+00,,,,,
1399,0.00E+00,,,,,
1400,0.00E+00,,,,,
1401,0.00E+00,,,,,
1402,0.00E+00,,,,,
1403,0.00E+00,,,,,
1404,0.00E+00,,,,,
1405,0.00E+00,,,,,
1406,0.00E+00,,,,,
1407,0.00E+00,,,,,
1408,0.00E+00,,,,,
1409,0.00E+00,,,,,
1410,0.00E+00,,,,,
1411,0.00E+00,,,,,
1412,0.00E+00,,,,,
1413,0.00E+00,,,,,
1414,0.00E+00,,,,,
1415,0.00E+00,,,,,
1416,0.00E+00,,,,,
1417,0.00E+00,,,,,
1418,0.00E+00,,,,,
1419,0.00E+00,,,,,
1420,0.00E+00,,,,,
1421,0.00E+00,,,,,
1422,0.00E+00,,,,,
1423,0.00E+00,,,,,
1424,0.00E+00,,,,,
1425,0.00E+00,,,,,
1426,0.00E+00,,,,,
1427,0.00E+00,,,,,
1428,0.00E+00,,,,,
1429,0.00E+00,,,,,
1430,0.00E+00,,,,,
1431,0.00E+00,,,,,
1432,0.00E+00,,,,,
1433,0.00E+00,,,,,
1434,0.00E+00,,,,,
1435,0.00E+00,,,,,
1436,0.00E+00,,,,,
1437,0.00E+00,,,,,
1438,0.00E+00,,,,,
1439,0.00E+00,,,,,
1440,0.00E+00,,,,,
1441,1.00E+00,,,,,
1442,1.00E+00,,,,,
1443,1.00E+00,,,,,
1444,1.00E+00,,,,,
1445,1.00E+00,,,,,
1446,1.00E+00,,,,,
1447,1.00E+00,,,,,
1448,1.00E+00,,,,,
1449,1.00E+00,,,,,
1450,1.00E+00,,,,,
1451,1.00E+00,,,,,
1452,1.00E+00,,,,,
1453,1.00E+00,,,,,
1454,1.00E+00,,,,,
1455,1.00E+00,,,,,
1456,1.00E+00,,,,,
1457,1.00E+00,,,,,
1458,1.00E+00,,,,,
1459,1.00E+00,,,,,
1460,1.00E+00,,,,,
1461,1.00E+00,,,,,
1462,1.00E+00,,,,,
1463,1.00E+00,,,,,
1464,1.00E+00,,,,,
1465,1.00E+00,,,,,
1466,1.00E+00,,,,,
1467,1.00E+00,,,,,
1468,1.00E+00,,,,,
1469,1.00E+00,,,,,
1470,1.00E+00,,,,,
1471,1.00E+00,,,,,
1472,1.00E+00,,,,,
1473,1.00E+00,,,,,
1474,1.00E+00,,,,,
1475,1.00E+00,,,,,
1476,1.00E+00,,,,,
1477,1.00E+00,,,,,
1478,1.00E+00,,,,,
1479,1.00E+00,,,,,
1480,1.00E+00,,,,,
1481,1.00E+00,,,,,
1482,1.00E+00,,,,,
1483,1.00E+00,,,,,
1484,1.00E+00,,,,,
1485,1.00E+00,,,,,
1486,1.00E+00,,,,,
1487,1.00E+00,,,,,
1488,1.00E+00,,,,,
1489,1.00E+00,,,,,
1490,1.00E+00,,,,,
1491,1.00E+00,,,,,
1492,1.00E+00,,,,,
1493,1.00E+00,,,,,
1494,1.00E+00,,,,,
1495,1.00E+00,,,,,
1496,1.00E+00,,,,,
1497,1.00E+00,,,,,
1498,1.00E+00,,,,,
1499,1.00E+00,,,,,
1500,1.00E+00,,,,,
1501,1.00E+00,,,,,
1502,1.00E+00,,,,,
1503,1.00E+00,,,,,
1504,1.00E+00,,,,,
1505,1.00E+00,,,,,
1506,1.00E+00,,,,,
1507,1.00E+00,,,,,
1508,1.00E+00,,,,,
1509,1.00E+00,,,,,
1510,1.00E+00,,,,,
1511,1.00E+00,,,,,
1512,1.00E+00,,,,,
1513,1.00E+00,,,,,
1514,1.00E+00,,,,,
1515,1.00E+00,,,,,
1516,1.00E+00,,,,,
1517,1.00E+00,,,,,
1518,1.00E+00,,,,,
1519,1.00E+00,,,,,
1520,1.00E+00,,,,,
1521,1.00E+00,,,,,
1522,1.00E+00,,,,,
1523,1.00E+00,,,,,
1524,1.00E+00,,,,,
1525,1.00E+00,,,,,
1526,1.00E+00,,,,,
1527,1.00E+00,,,,,
1528,1.00E+00,,,,,
1529,1.00E+00,,,,,
1530,1.00E+00,,,,,
1531,0.00E+00,,,,,
1532,0.00E+00,,,,,
1533,0.00E+00,,,,,
1534,0.00E+00,,,,,
1535,0.00E+00,,,,,
1536,0.00E+00,,,,,
1537,0.00E+00,,,,,
1538,0.00E+00,,,,,
1539,0.00E+00,,,,,
1540,0.00E+00,,,,,
1541,0.00E+00,,,,,
1542,0.00E+00,,,,,
1543,0.00E+00,,,,,
1544,0.00E+00,,,,,
1545,0.00E+00,,,,,
1546,0.00E+00,,,,,
1547,0.00E+00,,,,,
1548,0.00E+00,,,,,
1549,0.00E+00,,,,,
1550,0.00E+00,,,,,
1551,0.00E+00,,,,,
1552,0.00E+00,,,,,
1553,0.00E+00,,,,,
1554,0.00E+00,,,,,
1555,0.00E+00,,,,,
1556,0.00E+00,,,,,
1557,0.00E+00,,,,,
1558,0.00E+00,,,,,
1559,0.00E+00,,,,,
1560,0.00E+00,,,,,
1561,0.00E+00,,,,,
1562,0.00E+00,,,,,
1563,0.00E+00,,,,,
1564,0.00E+00,,,,,
1565,0.00E+00,,,,,
1566,0.00E+00,,,,,
1567,0.00E+00,,,,,
1568,0.00E+00,,,,,
1569,0.00E+00,,,,,
1570,0.00E+00,,,,,
1571,0.00E+00,,,,,
1572,0.00E+00,,,,,
1573,0.00E+00,,,,,
1574,0.00E+00,,,,,
1575,0.00E+00,,,,,
1576,0.00E+00,,,,,
1577,0.00E+00,,,,,
1578,0.00E+00,,,,,
1579,0.00E+00,,,,,
1580,0.00E+00,,,,,
1581,0.00E+00,,,,,
1582,0.00E+00,,,,,
1583,0.00E+00,,,,,
1584,0.00E+00,,,,,
1585,0.00E+00,,,,,
1586,0.00E+00,,,,,
1587,0.00E+00,,,,,
1588,0.00E+00,,,,,
1589,0.00E+00,,,,,
1590,0.00E+00,,,,,
1591,0.00E+00,,,,,
1592,0.00E+00,,,,,
1593,0.00E+00,,,,,
1594,0.00E+00,,,,,
1595,0.00E+00,,,,,
1596,0.00E+00,,,,,
1597,0.00E+00,,,,,
1598,0.00E+00,,,,,
1599,0.00E+00,,,,,
1600,0.00E+00,,,,,
1601,0.00E+00,,,,,
1602,0.00E+00,,,,,
1603,0.00E+00,,,,,
1604,0.00E+00,,,,,
1605,0.00E+00,,,,,
1606,0.00E+00,,,,,
1607,0.00E+00,,,,,
1608,0.00E+00,,,,,
1609,0.00E+00,,,,,
1610,0.00E+00,,,,,
1611,0.00E+00,,,,,
1612,0.00E+00,,,,,
1613,0.00E+00,,,,,
1614,0.00E+00,,,,,
1615,0.00E+00,,,,,
1616,0.00E+00,,,,,
1617,0.00E+00,,,,,
1618,0.00E+00,,,,,
1619,0.00E+00,,,,,
1620,0.00E+00,,,,,
1621,1.00E+00,,,,,
1622,1.00E+00,,,,,
1623,1.00E+00,,,,,
1624,1.00E+00,,,,,
1625,1.00E+00,,,,,
1626,1.00E+00,,,,,
1627,1.00E+00,,,,,
1628,1.00E+00,,,,,
1629,1.00E+00,,,,,
1630,1.00E+00,,,,,
1631,1.00E+00,,,,,
1632,1.00E+00,,,,,
1633,1.00E+00,,,,,
1634,1.00E+00,,,,,
1635,1.00E+00,,,,,
1636,1.00E+00,,,,,
1637,1.00E+00,,,,,
1638,1.00E+00,,,,,
1639,1.00E+00,,,,,
1640,1.00E+00,,,,,
1641,1.00E+00,,,,,
1642,1.00E+00,,,,,
1643,1.00E+00,,,,,
1644,1.00E+00,,,,,
1645,1.00E+00,,,,,
1646,1.00E+00,,,,,
1647,1.00E+00,,,,,
1648,1.00E+00,,,,,
1649,1.00E+00,,,,,
1650,1.00E+00,,,,,
1651,1.00E+00,,,,,
1652,1.00E+00,,,,,
1653,1.00E+00,,,,,
1654,1.00E+00,,,,,
1655,1.00E+00,,,,,
1656,1.00E+00,,,,,
1657,1.00E+00,,,,,
1658,1.00E+00,,,,,
1659,1.00E+00,,,,,
1660,1.00E+00,,,,,
1661,1.00E+00,,,,,
1662,1.00E+00,,,,,
1663,1.00E+00,,,,,
1664,1.00E+00,,,,,
1665,1.00E+00,,,,,
1666,1.00E+00,,,,,
1667,1.00E+00,,,,,
1668,1.00E+00,,,,,
1669,1.00E+00,,,,,
1670,1.00E+00,,,,,
1671,1.00E+00,,,,,
1672,1.00E+00,,,,,
1673,1.00E+00,,,,,
1674,1.00E+00,,,,,
1675,1.00E+00,,,,,
1676,1.00E+00,,,,,
1677,1.00E+00,,,,,
1678,1.00E+00,,,,,
1679,1.00E+00,,,,,
1680,1.00E+00,,,,,
1681,1.00E+00,,,,,
1682,1.00E+00,,,,,
1683,1.00E+00,,,,,
1684,1.00E+00,,,,,
1685,1.00E+00,,,,,
1686,1.00E+00,,,,,
1687,1.00E+00,,,,,
1688,1.00E+00,,,,,
1689,1.00E+00,,,,,
1690,1.00E+00,,,,,
1691,1.00E+00,,,,,
1692,1.00E+00,,,,,
1693,1.00E+00,,,,,
1694,1.00E+00,,,,,
1695,1.00E+00,,,,,
1696,1.00E+00,,,,,
1697,1.00E+00,,,,,
1698,1.00E+00,,,,,
1699,1.00E+00,,,,,
1700,1.00E+00,,,,,
1701,1.00E+00,,,,,
1702,1.00E+00,,,,,
1703,1.00E+00,,,,,
1704,1.00E+00,,,,,
1705,1.00E+00,,,,,
1706,1.00E+00,,,,,
1707,1.00E+00,,,,,
1708,1.00E+00,,,,,
1709,1.00E+00,,,,,
1710,1.00E+00,,,,,
1711,0.00E+00,,,,,
1712,0.00E+00,,,,,
1713,0.00E+00,,,,,
1714,0.00E+00,,,,,
1715,0.00E+00,,,,,
1716,0.00E+00,,,,,
1717,0.00E+00,,,,,
1718,0.00E+00,,,,,
1719,0.00E+00,,,,,
1720,0.00E+00,,,,,
1721,0.00E+00,,,,,
1722,0.00E+00,,,,,
1723,0.00E+00,,,,,
1724,0.00E+00,,,,,
1725,0.00E+00,,,,,
1726,0.00E+00,,,,,
1727,0.00E+00,,,,,
1728,0.00E+00,,,,,
1729,0.00E+00,,,,,
1730,0.00E+00,,,,,
1731,0.00E+00,,,,,
1732,0.00E+00,,,,,
1733,0.00E+00,,,,,
1734,0.00E+00,,,,,
1735,0.00E+00,,,,,
1736,0.00E+00,,,,,
1737,0.00E+00,,,,,
1738,0.00E+00,,,,,
1739,0.00E+00,,,,,
1740,0.00E+00,,,,,
1741,0.00E+00,,,,,
1742,0.00E+00,,,,,
1743,0.00E+00,,,,,
1744,0.00E+00,,,,,
1745,0.00E+00,,,,,
1746,0.00E+00,,,,,
1747,0.00E+00,,,,,
1748,0.00E+00,,,,,
1749,0.00E+00,,,,,
1750,0.00E+00,,,,,
1751,0.00E+00,,,,,
1752,0.00E+00,,,,,
1753,0.00E+00,,,,,
1754,0.00E+00,,,,,
1755,0.00E+00,,,,,
1756,0.00E+00,,,,,
1757,0.00E+00,,,,,
1758,0.00E+00,,,,,
1759,0.00E+00,,,,,
1760,0.00E+00,,,,,
1761,0.00E+00,,,,,
1762,0.00E+00,,,,,
1763,0.00E+00,,,,,
1764,0.00E+00,,,,,
1765,0.00E+00,,,,,
1766,0.00E+00,,,,,
1767,0.00E+00,,,,,
1768,0.00E+00,,,,,
1769,0.00E+00,,,,,
1770,0.00E+00,,,,,
1771,0.00E+00,,,,,
1772,0.00E+00,,,,,
1773,0.00E+00,,,,,
1774,0.00E+00,,,,,
1775,0.00E+00,,,,,
1776,0.00E+00,,,,,
1777,0.00E+00,,,,,
1778,0.00E+00,,,,,
1779,0.00E+00,,,,,
1780,0.00E+00,,,,,
1781,0.00E+00,,,,,
1782,0.00E+00,,,,,
1783,0.00E+00,,,,,
1784,0.00E+00,,,,,
1785,0.00E+00,,,,,
1786,0.00E+00,,,,,
1787,0.00E+00,,,,,
1788,0.00E+00,,,,,
1789,0.00E+00,,,,,
1790,0.00E+00,,,,,
1791,0.00E+00,,,,,
1792,0.00E+00,,,,,
1793,0.00E+00,,,,,
1794,0.00E+00,,,,,
1795,0.00E+00,,,,,
1796,0.00E+00,,,,,
1797,0.00E+00,,,,,
1798,0.00E+00,,,,,
1799,0.00E+00,,,,,
1800,0.00E+00,,,,,
1801,1.00E+00,,,,,
1802,1.00E+00,,,,,
1803,1.00E+00,,,,,
1804,1.00E+00,,,,,
1805,1.00E+00,,,,,
1806,1.00E+00,,,,,
1807,1.00E+00,,,,,
1808,1.00E+00,,,,,
1809,1.00E+00,,,,,
1810,1.00E+00,,,,,
1811,1.00E+00,,,,,
1812,1.00E+00,,,,,
1813,1.00E+00,,,,,
1814,1.00E+00,,,,,
1815,1.00E+00,,,,,
1816,1.00E+00,,,,,
1817,1.00E+00,,,,,
1818,1.00E+00,,,,,
1819,1.00E+00,,,,,
1820,1.00E+00,,,,,
1821,1.00E+00,,,,,
1822,1.00E+00,,,,,
1823,1.00E+00,,,,,
1824,1.00E+00,,,,,
1825,1.00E+00,,,,,
1826,1.00E+00,,,,,
1827,1.00E+00,,,,,
1828,1.00E+00,,,,,
1829,1.00E+00,,,,,
1830,1.00E+00,,,,,
1831,1.00E+00,,,,,
1832,1.00E+00,,,,,
1833,1.00E+00,,,,,
1834,1.00E+00,,,,,
1835,1.00E+00,,,,,
1836,1.00E+00,,,,,
1837,1.00E+00,,,,,
1838,1.00E+00,,,,,
1839,1.00E+00,,,,,
1840,1.00E+00,,,,,
1841,1.00E+00,,,,,
1842,1.00E+00,,,,,
1843,1.00E+00,,,,,
1844,1.00E+00,,,,,
1845,1.00E+00,,,,,
1846,1.00E+00,,,,,
1847,1.00E+00,,,,,
1848,1.00E+00,,,,,
1849,1.00E+00,,,,,
1850,1.00E+00,,,,,
1851,1.00E+00,,,,,
1852,1.00E+00,,,,,
1853,1.00E+00,,,,,
1854,1.00E+00,,,,,
1855,1.00E+00,,,,,
1856,1.00E+00,,,,,
1857,1.00E+00,,,,,
1858,1.00E+00,,,,,
1859,1.00E+00,,,,,
1860,1.00E+00,,,,,
1861,1.00E+00,,,,,
1862,1.00E+00,,,,,
1863,1.00E+00,,,,,
1864,1.00E+00,,,,,
1865,1.00E+00,,,,,
1866,1.00E+00,,,,,
1867,1.00E+00,,,,,
1868,1.00E+00,,,,,
1869,1.00E+00,,,,,
1870,1.00E+00,,,,,
1871,1.00E+00,,,,,
1872,1.00E+00,,,,,
1873,1.00E+00,,,,,
1874,1.00E+00,,,,,
1875,1.00E+00,,,,,
1876,1.00E+00,,,,,
1877,1.00E+00,,,,,
1878,1.00E+00,,,,,
1879,1.00E+00,,,,,
1880,1.00E+00,,,,,
1881,1.00E+00,,,,,
1882,1.00E+00,,,,,
1883,1.00E+00,,,,,
1884,1.00E+00,,,,,
1885,1.00E+00,,,,,
1886,1.00E+00,,,,,
1887,1.00E+00,,,,,
1888,1.00E+00,,,,,
1889,1.00E+00,,,,,
1890,1.00E+00,,,,,
1891,0.00E+00,,,,,
1892,0.00E+00,,,,,
1893,0.00E+00,,,,,
1894,0.00E+00,,,,,
1895,0.00E+00,,,,,
1896,0.00E+00,,,,,
1897,0.00E+00,,,,,
1898,0.00E+00,,,,,
1899,0.00E+00,,,,,
1900,0.00E+00,,,,,
1901,0.00E+00,,,,,
1902,0.00E+00,,,,,
1903,0.00E+00,,,,,
1904,0.00E+00,,,,,
1905,0.00E+00,,,,,
1906,0.00E+00,,,,,
1907,0.00E+00,,,,,
1908,0.00E+00,,,,,
1909,0.00E+00,,,,,
1910,0.00E+00,,,,,
1911,0.00E+00,,,,,
1912,0.00E+00,,,,,
1913,0.00E+00,,,,,
1914,0.00E+00,,,,,
1915,0.00E+00,,,,,
1916,0.00E+00,,,,,
1917,0.00E+00,,,,,
1918,0.00E+00,,,,,
1919,0.00E+00,,,,,
1920,0.00E+00,,,,,
